cohort,case_id,arm,gate_variant,added_occurrences,removed_occurrences,added_correct_occurrences,removed_correct_occurrences
receipt,sroie-223,shacl,raw,0,0,0,0
receipt,sroie-015,evidence,full,0,0,0,0
receipt,sroie-015,evidence,no_duplicate,0,0,0,0
receipt,sroie-015,evidence,no_head,0,0,0,0
receipt,sroie-015,evidence,no_relation,0,0,0,0
receipt,sroie-015,evidence,no_support,0,0,0,0
receipt,sroie-015,evidence,no_cardinality,0,0,0,0
receipt,sroie-015,evidence,no_duplicate_cardinality,0,0,0,0
receipt,sroie-015,evidence,raw,0,0,0,0
receipt,sroie-391,simple,full,0,0,0,0
receipt,sroie-391,simple,no_duplicate,0,0,0,0
receipt,sroie-391,simple,no_head,0,0,0,0
receipt,sroie-391,simple,no_relation,0,0,0,0
receipt,sroie-391,simple,no_support,0,0,0,0
receipt,sroie-391,simple,no_cardinality,0,0,0,0
receipt,sroie-391,simple,no_duplicate_cardinality,0,0,0,0
receipt,sroie-391,simple,raw,0,0,0,0
receipt,sroie-112,evidence,full,0,0,0,0
receipt,sroie-112,evidence,no_duplicate,0,0,0,0
receipt,sroie-112,evidence,no_head,0,0,0,0
receipt,sroie-112,evidence,no_relation,0,0,0,0
receipt,sroie-112,evidence,no_support,0,0,0,0
receipt,sroie-112,evidence,no_cardinality,0,0,0,0
receipt,sroie-112,evidence,no_duplicate_cardinality,0,0,0,0
receipt,sroie-112,evidence,raw,0,0,0,0
receipt,sroie-578,shacl,full,0,0,0,0
receipt,sroie-578,shacl,no_duplicate,0,0,0,0
receipt,sroie-578,shacl,no_head,0,0,0,0
receipt,sroie-578,shacl,no_relation,0,0,0,0
receipt,sroie-578,shacl,no_support,0,0,0,0
receipt,sroie-578,shacl,no_cardinality,0,0,0,0
receipt,sroie-578,shacl,no_duplicate_cardinality,0,0,0,0
receipt,sroie-578,shacl,raw,0,0,0,0
receipt,sroie-348,shacl,full,0,0,0,0
receipt,sroie-348,shacl,no_duplicate,0,0,0,0
receipt,sroie-348,shacl,no_head,0,0,0,0
receipt,sroie-348,shacl,no_relation,0,0,0,0
receipt,sroie-348,shacl,no_support,0,0,0,0
receipt,sroie-348,shacl,no_cardinality,0,0,0,0
receipt,sroie-348,shacl,no_duplicate_cardinality,0,0,0,0
receipt,sroie-348,shacl,raw,0,0,0,0
receipt,sroie-281,evidence,full,0,0,0,0
receipt,sroie-281,evidence,no_duplicate,0,0,0,0
receipt,sroie-281,evidence,no_head,0,0,0,0
receipt,sroie-281,evidence,no_relation,0,0,0,0
receipt,sroie-281,evidence,no_support,0,0,0,0
receipt,sroie-281,evidence,no_cardinality,0,0,0,0
receipt,sroie-281,evidence,no_duplicate_cardinality,0,0,0,0
receipt,sroie-281,evidence,raw,0,0,0,0
receipt,sroie-033,simple,full,0,0,0,0
receipt,sroie-033,simple,no_duplicate,0,0,0,0
receipt,sroie-033,simple,no_head,0,0,0,0
receipt,sroie-033,simple,no_relation,0,0,0,0
receipt,sroie-033,simple,no_support,0,0,0,0
receipt,sroie-033,simple,no_cardinality,0,0,0,0
receipt,sroie-033,simple,no_duplicate_cardinality,0,0,0,0
receipt,sroie-033,simple,raw,0,0,0,0
receipt,sroie-611,simple,full,0,0,0,0
receipt,sroie-611,simple,no_duplicate,0,0,0,0
receipt,sroie-611,simple,no_head,0,0,0,0
receipt,sroie-611,simple,no_relation,0,0,0,0
receipt,sroie-611,simple,no_support,0,0,0,0
receipt,sroie-611,simple,no_cardinality,0,0,0,0
receipt,sroie-611,simple,no_duplicate_cardinality,0,0,0,0
receipt,sroie-611,simple,raw,0,0,0,0
receipt,sroie-015,shacl,full,0,0,0,0
receipt,sroie-015,shacl,no_duplicate,0,0,0,0
receipt,sroie-015,shacl,no_head,0,0,0,0
receipt,sroie-015,shacl,no_relation,0,0,0,0
receipt,sroie-015,shacl,no_support,0,0,0,0
receipt,sroie-015,shacl,no_cardinality,0,0,0,0
receipt,sroie-015,shacl,no_duplicate_cardinality,0,0,0,0
receipt,sroie-015,shacl,raw,0,0,0,0
receipt,sroie-419,simple,full,0,0,0,0
receipt,sroie-419,simple,no_duplicate,0,0,0,0
receipt,sroie-419,simple,no_head,0,0,0,0
receipt,sroie-419,simple,no_relation,0,0,0,0
receipt,sroie-419,simple,no_support,0,0,0,0
receipt,sroie-419,simple,no_cardinality,0,0,0,0
receipt,sroie-419,simple,no_duplicate_cardinality,0,0,0,0
receipt,sroie-419,simple,raw,0,0,0,0
receipt,sroie-287,shacl,full,0,0,0,0
receipt,sroie-287,shacl,no_duplicate,0,0,0,0
receipt,sroie-287,shacl,no_head,0,0,0,0
receipt,sroie-287,shacl,no_relation,0,0,0,0
receipt,sroie-287,shacl,no_support,0,0,0,0
receipt,sroie-287,shacl,no_cardinality,0,0,0,0
receipt,sroie-287,shacl,no_duplicate_cardinality,0,0,0,0
receipt,sroie-287,shacl,raw,0,0,0,0
receipt,sroie-041,simple,full,0,0,0,0
receipt,sroie-041,simple,no_duplicate,0,0,0,0
receipt,sroie-041,simple,no_head,0,0,0,0
receipt,sroie-041,simple,no_relation,0,0,0,0
receipt,sroie-041,simple,no_support,0,0,0,0
receipt,sroie-041,simple,no_cardinality,0,0,0,0
receipt,sroie-041,simple,no_duplicate_cardinality,0,0,0,0
receipt,sroie-041,simple,raw,0,0,0,0
receipt,sroie-220,evidence,full,0,0,0,0
receipt,sroie-220,evidence,no_duplicate,0,0,0,0
receipt,sroie-220,evidence,no_head,0,0,0,0
receipt,sroie-220,evidence,no_relation,0,0,0,0
receipt,sroie-220,evidence,no_support,0,0,0,0
receipt,sroie-220,evidence,no_cardinality,0,0,0,0
receipt,sroie-220,evidence,no_duplicate_cardinality,0,0,0,0
receipt,sroie-220,evidence,raw,0,0,0,0
receipt,sroie-617,simple,full,0,0,0,0
receipt,sroie-617,simple,no_duplicate,0,0,0,0
receipt,sroie-617,simple,no_head,0,0,0,0
receipt,sroie-617,simple,no_relation,0,0,0,0
receipt,sroie-617,simple,no_support,0,0,0,0
receipt,sroie-617,simple,no_cardinality,0,0,0,0
receipt,sroie-617,simple,no_duplicate_cardinality,0,0,0,0
receipt,sroie-617,simple,raw,0,0,0,0
receipt,sroie-220,simple,full,0,0,0,0
receipt,sroie-220,simple,no_duplicate,0,0,0,0
receipt,sroie-220,simple,no_head,0,0,0,0
receipt,sroie-220,simple,no_relation,0,0,0,0
receipt,sroie-220,simple,no_support,0,0,0,0
receipt,sroie-220,simple,no_cardinality,0,0,0,0
receipt,sroie-220,simple,no_duplicate_cardinality,0,0,0,0
receipt,sroie-220,simple,raw,0,0,0,0
receipt,sroie-112,simple,full,0,0,0,0
receipt,sroie-112,simple,no_duplicate,0,0,0,0
receipt,sroie-112,simple,no_head,0,0,0,0
receipt,sroie-112,simple,no_relation,0,0,0,0
receipt,sroie-112,simple,no_support,0,0,0,0
receipt,sroie-112,simple,no_cardinality,0,0,0,0
receipt,sroie-112,simple,no_duplicate_cardinality,0,0,0,0
receipt,sroie-112,simple,raw,0,0,0,0
receipt,sroie-312,shacl,full,0,0,0,0
receipt,sroie-312,shacl,no_duplicate,0,0,0,0
receipt,sroie-312,shacl,no_head,0,0,0,0
receipt,sroie-312,shacl,no_relation,0,0,0,0
receipt,sroie-312,shacl,no_support,0,0,0,0
receipt,sroie-312,shacl,no_cardinality,0,0,0,0
receipt,sroie-312,shacl,no_duplicate_cardinality,0,0,0,0
receipt,sroie-312,shacl,raw,0,0,0,0
receipt,sroie-419,evidence,full,0,0,0,0
receipt,sroie-419,evidence,no_duplicate,0,0,0,0
receipt,sroie-419,evidence,no_head,0,0,0,0
receipt,sroie-419,evidence,no_relation,0,0,0,0
receipt,sroie-419,evidence,no_support,0,0,0,0
receipt,sroie-419,evidence,no_cardinality,0,0,0,0
receipt,sroie-419,evidence,no_duplicate_cardinality,0,0,0,0
receipt,sroie-419,evidence,raw,0,0,0,0
receipt,sroie-576,shacl,full,0,0,0,0
receipt,sroie-576,shacl,no_duplicate,0,0,0,0
receipt,sroie-576,shacl,no_head,0,0,0,0
receipt,sroie-576,shacl,no_relation,0,0,0,0
receipt,sroie-576,shacl,no_support,0,0,0,0
receipt,sroie-576,shacl,no_cardinality,0,0,0,0
receipt,sroie-576,shacl,no_duplicate_cardinality,0,0,0,0
receipt,sroie-576,shacl,raw,0,0,0,0
receipt,sroie-248,simple,full,0,0,0,0
receipt,sroie-248,simple,no_duplicate,0,0,0,0
receipt,sroie-248,simple,no_head,0,0,0,0
receipt,sroie-248,simple,no_relation,0,0,0,0
receipt,sroie-248,simple,no_support,0,0,0,0
receipt,sroie-248,simple,no_cardinality,0,0,0,0
receipt,sroie-248,simple,no_duplicate_cardinality,0,0,0,0
receipt,sroie-248,simple,raw,0,0,0,0
receipt,sroie-290,simple,full,0,0,0,0
receipt,sroie-290,simple,no_duplicate,0,0,0,0
receipt,sroie-290,simple,no_head,0,0,0,0
receipt,sroie-290,simple,no_relation,0,0,0,0
receipt,sroie-290,simple,no_support,0,0,0,0
receipt,sroie-290,simple,no_cardinality,0,0,0,0
receipt,sroie-290,simple,no_duplicate_cardinality,0,0,0,0
receipt,sroie-290,simple,raw,0,0,0,0
receipt,sroie-299,shacl,full,0,0,0,0
receipt,sroie-299,shacl,no_duplicate,0,0,0,0
receipt,sroie-299,shacl,no_head,0,0,0,0
receipt,sroie-299,shacl,no_relation,0,0,0,0
receipt,sroie-299,shacl,no_support,0,0,0,0
receipt,sroie-299,shacl,no_cardinality,0,0,0,0
receipt,sroie-299,shacl,no_duplicate_cardinality,0,0,0,0
receipt,sroie-299,shacl,raw,0,0,0,0
receipt,sroie-575,evidence,full,0,0,0,0
receipt,sroie-575,evidence,no_duplicate,0,0,0,0
receipt,sroie-575,evidence,no_head,0,0,0,0
receipt,sroie-575,evidence,no_relation,0,0,0,0
receipt,sroie-575,evidence,no_support,0,0,0,0
receipt,sroie-575,evidence,no_cardinality,0,0,0,0
receipt,sroie-575,evidence,no_duplicate_cardinality,0,0,0,0
receipt,sroie-575,evidence,raw,0,0,0,0
receipt,sroie-339,evidence,full,0,0,0,0
receipt,sroie-339,evidence,no_duplicate,0,0,0,0
receipt,sroie-339,evidence,no_head,0,0,0,0
receipt,sroie-339,evidence,no_relation,0,0,0,0
receipt,sroie-339,evidence,no_support,0,0,0,0
receipt,sroie-339,evidence,no_cardinality,0,0,0,0
receipt,sroie-339,evidence,no_duplicate_cardinality,0,0,0,0
receipt,sroie-339,evidence,raw,0,0,0,0
receipt,sroie-593,simple,full,0,0,0,0
receipt,sroie-593,simple,no_duplicate,0,0,0,0
receipt,sroie-593,simple,no_head,0,0,0,0
receipt,sroie-593,simple,no_relation,0,0,0,0
receipt,sroie-593,simple,no_support,0,0,0,0
receipt,sroie-593,simple,no_cardinality,0,0,0,0
receipt,sroie-593,simple,no_duplicate_cardinality,0,0,0,0
receipt,sroie-593,simple,raw,0,0,0,0
receipt,sroie-327,shacl,full,0,0,0,0
receipt,sroie-327,shacl,no_duplicate,0,0,0,0
receipt,sroie-327,shacl,no_head,0,0,0,0
receipt,sroie-327,shacl,no_relation,0,0,0,0
receipt,sroie-327,shacl,no_support,0,0,0,0
receipt,sroie-327,shacl,no_cardinality,0,0,0,0
receipt,sroie-327,shacl,no_duplicate_cardinality,0,0,0,0
receipt,sroie-327,shacl,raw,0,0,0,0
receipt,sroie-388,evidence,full,0,0,0,0
receipt,sroie-388,evidence,no_duplicate,0,0,0,0
receipt,sroie-388,evidence,no_head,0,0,0,0
receipt,sroie-388,evidence,no_relation,0,0,0,0
receipt,sroie-388,evidence,no_support,0,0,0,0
receipt,sroie-388,evidence,no_cardinality,0,0,0,0
receipt,sroie-388,evidence,no_duplicate_cardinality,0,0,0,0
receipt,sroie-388,evidence,raw,0,0,0,0
receipt,sroie-128,simple,full,0,0,0,0
receipt,sroie-128,simple,no_duplicate,0,0,0,0
receipt,sroie-128,simple,no_head,0,0,0,0
receipt,sroie-128,simple,no_relation,0,0,0,0
receipt,sroie-128,simple,no_support,0,0,0,0
receipt,sroie-128,simple,no_cardinality,0,0,0,0
receipt,sroie-128,simple,no_duplicate_cardinality,0,0,0,0
receipt,sroie-128,simple,raw,0,0,0,0
receipt,sroie-507,evidence,full,0,0,0,0
receipt,sroie-507,evidence,no_duplicate,0,0,0,0
receipt,sroie-507,evidence,no_head,0,0,0,0
receipt,sroie-507,evidence,no_relation,0,0,0,0
receipt,sroie-507,evidence,no_support,0,0,0,0
receipt,sroie-507,evidence,no_cardinality,0,0,0,0
receipt,sroie-507,evidence,no_duplicate_cardinality,0,0,0,0
receipt,sroie-507,evidence,raw,0,0,0,0
receipt,sroie-487,shacl,full,0,0,0,0
receipt,sroie-487,shacl,no_duplicate,0,0,0,0
receipt,sroie-487,shacl,no_head,0,0,0,0
receipt,sroie-487,shacl,no_relation,0,0,0,0
receipt,sroie-487,shacl,no_support,0,0,0,0
receipt,sroie-487,shacl,no_cardinality,0,0,0,0
receipt,sroie-487,shacl,no_duplicate_cardinality,0,0,0,0
receipt,sroie-487,shacl,raw,0,0,0,0
receipt,sroie-289,simple,full,0,0,0,0
receipt,sroie-289,simple,no_duplicate,0,0,0,0
receipt,sroie-289,simple,no_head,0,0,0,0
receipt,sroie-289,simple,no_relation,0,0,0,0
receipt,sroie-289,simple,no_support,0,0,0,0
receipt,sroie-289,simple,no_cardinality,0,0,0,0
receipt,sroie-289,simple,no_duplicate_cardinality,0,0,0,0
receipt,sroie-289,simple,raw,0,0,0,0
receipt,sroie-015,simple,full,0,0,0,0
receipt,sroie-015,simple,no_duplicate,0,0,0,0
receipt,sroie-015,simple,no_head,0,0,0,0
receipt,sroie-015,simple,no_relation,0,0,0,0
receipt,sroie-015,simple,no_support,0,0,0,0
receipt,sroie-015,simple,no_cardinality,0,0,0,0
receipt,sroie-015,simple,no_duplicate_cardinality,0,0,0,0
receipt,sroie-015,simple,raw,0,0,0,0
receipt,sroie-522,simple,full,0,0,0,0
receipt,sroie-522,simple,no_duplicate,0,0,0,0
receipt,sroie-522,simple,no_head,0,0,0,0
receipt,sroie-522,simple,no_relation,0,0,0,0
receipt,sroie-522,simple,no_support,0,0,0,0
receipt,sroie-522,simple,no_cardinality,0,0,0,0
receipt,sroie-522,simple,no_duplicate_cardinality,0,0,0,0
receipt,sroie-522,simple,raw,0,0,0,0
receipt,sroie-140,shacl,full,0,0,0,0
receipt,sroie-140,shacl,no_duplicate,0,0,0,0
receipt,sroie-140,shacl,no_head,0,0,0,0
receipt,sroie-140,shacl,no_relation,0,0,0,0
receipt,sroie-140,shacl,no_support,0,0,0,0
receipt,sroie-140,shacl,no_cardinality,0,0,0,0
receipt,sroie-140,shacl,no_duplicate_cardinality,0,0,0,0
receipt,sroie-140,shacl,raw,0,0,0,0
receipt,sroie-094,shacl,full,0,0,0,0
receipt,sroie-094,shacl,no_duplicate,0,0,0,0
receipt,sroie-094,shacl,no_head,0,0,0,0
receipt,sroie-094,shacl,no_relation,0,0,0,0
receipt,sroie-094,shacl,no_support,0,0,0,0
receipt,sroie-094,shacl,no_cardinality,0,0,0,0
receipt,sroie-094,shacl,no_duplicate_cardinality,0,0,0,0
receipt,sroie-094,shacl,raw,0,0,0,0
receipt,sroie-220,shacl,full,0,0,0,0
receipt,sroie-220,shacl,no_duplicate,0,0,0,0
receipt,sroie-220,shacl,no_head,0,0,0,0
receipt,sroie-220,shacl,no_relation,0,0,0,0
receipt,sroie-220,shacl,no_support,0,0,0,0
receipt,sroie-220,shacl,no_cardinality,0,0,0,0
receipt,sroie-220,shacl,no_duplicate_cardinality,0,0,0,0
receipt,sroie-220,shacl,raw,0,0,0,0
receipt,sroie-281,shacl,full,0,0,0,0
receipt,sroie-281,shacl,no_duplicate,0,0,0,0
receipt,sroie-281,shacl,no_head,0,0,0,0
receipt,sroie-281,shacl,no_relation,0,0,0,0
receipt,sroie-281,shacl,no_support,0,0,0,0
receipt,sroie-281,shacl,no_cardinality,0,0,0,0
receipt,sroie-281,shacl,no_duplicate_cardinality,0,0,0,0
receipt,sroie-281,shacl,raw,0,0,0,0
receipt,sroie-330,shacl,full,0,0,0,0
receipt,sroie-330,shacl,no_duplicate,0,0,0,0
receipt,sroie-330,shacl,no_head,0,0,0,0
receipt,sroie-330,shacl,no_relation,0,0,0,0
receipt,sroie-330,shacl,no_support,0,0,0,0
receipt,sroie-330,shacl,no_cardinality,0,0,0,0
receipt,sroie-330,shacl,no_duplicate_cardinality,0,0,0,0
receipt,sroie-330,shacl,raw,0,0,0,0
receipt,sroie-496,simple,full,0,0,0,0
receipt,sroie-496,simple,no_duplicate,0,0,0,0
receipt,sroie-496,simple,no_head,0,0,0,0
receipt,sroie-496,simple,no_relation,0,0,0,0
receipt,sroie-496,simple,no_support,0,0,0,0
receipt,sroie-496,simple,no_cardinality,0,0,0,0
receipt,sroie-496,simple,no_duplicate_cardinality,0,0,0,0
receipt,sroie-496,simple,raw,0,0,0,0
receipt,sroie-370,shacl,full,0,0,0,0
receipt,sroie-370,shacl,no_duplicate,0,0,0,0
receipt,sroie-370,shacl,no_head,0,0,0,0
receipt,sroie-370,shacl,no_relation,0,0,0,0
receipt,sroie-370,shacl,no_support,0,0,0,0
receipt,sroie-370,shacl,no_cardinality,0,0,0,0
receipt,sroie-370,shacl,no_duplicate_cardinality,0,0,0,0
receipt,sroie-370,shacl,raw,0,0,0,0
receipt,sroie-600,evidence,full,0,0,0,0
receipt,sroie-600,evidence,no_duplicate,0,0,0,0
receipt,sroie-600,evidence,no_head,0,0,0,0
receipt,sroie-600,evidence,no_relation,0,0,0,0
receipt,sroie-600,evidence,no_support,0,0,0,0
receipt,sroie-600,evidence,no_cardinality,0,0,0,0
receipt,sroie-600,evidence,no_duplicate_cardinality,0,0,0,0
receipt,sroie-600,evidence,raw,0,0,0,0
receipt,sroie-339,simple,full,0,0,0,0
receipt,sroie-339,simple,no_duplicate,0,0,0,0
receipt,sroie-339,simple,no_head,0,0,0,0
receipt,sroie-339,simple,no_relation,0,0,0,0
receipt,sroie-339,simple,no_support,0,0,0,0
receipt,sroie-339,simple,no_cardinality,0,0,0,0
receipt,sroie-339,simple,no_duplicate_cardinality,0,0,0,0
receipt,sroie-339,simple,raw,0,0,0,0
receipt,sroie-094,evidence,full,0,0,0,0
receipt,sroie-094,evidence,no_duplicate,0,0,0,0
receipt,sroie-094,evidence,no_head,0,0,0,0
receipt,sroie-094,evidence,no_relation,0,0,0,0
receipt,sroie-094,evidence,no_support,0,0,0,0
receipt,sroie-094,evidence,no_cardinality,0,0,0,0
receipt,sroie-094,evidence,no_duplicate_cardinality,0,0,0,0
receipt,sroie-094,evidence,raw,0,0,0,0
receipt,sroie-033,evidence,full,0,0,0,0
receipt,sroie-033,evidence,no_duplicate,0,0,0,0
receipt,sroie-033,evidence,no_head,0,0,0,0
receipt,sroie-033,evidence,no_relation,0,0,0,0
receipt,sroie-033,evidence,no_support,0,0,0,0
receipt,sroie-033,evidence,no_cardinality,0,0,0,0
receipt,sroie-033,evidence,no_duplicate_cardinality,0,0,0,0
receipt,sroie-033,evidence,raw,0,0,0,0
receipt,sroie-068,shacl,full,0,0,0,0
receipt,sroie-068,shacl,no_duplicate,0,0,0,0
receipt,sroie-068,shacl,no_head,0,0,0,0
receipt,sroie-068,shacl,no_relation,0,0,0,0
receipt,sroie-068,shacl,no_support,0,0,0,0
receipt,sroie-068,shacl,no_cardinality,0,0,0,0
receipt,sroie-068,shacl,no_duplicate_cardinality,0,0,0,0
receipt,sroie-068,shacl,raw,0,0,0,0
receipt,sroie-203,simple,full,0,0,0,0
receipt,sroie-203,simple,no_duplicate,0,0,0,0
receipt,sroie-203,simple,no_head,0,0,0,0
receipt,sroie-203,simple,no_relation,0,0,0,0
receipt,sroie-203,simple,no_support,0,0,0,0
receipt,sroie-203,simple,no_cardinality,0,0,0,0
receipt,sroie-203,simple,no_duplicate_cardinality,0,0,0,0
receipt,sroie-203,simple,raw,0,0,0,0
receipt,sroie-299,evidence,full,0,0,0,0
receipt,sroie-299,evidence,no_duplicate,0,0,0,0
receipt,sroie-299,evidence,no_head,0,0,0,0
receipt,sroie-299,evidence,no_relation,0,0,0,0
receipt,sroie-299,evidence,no_support,0,0,0,0
receipt,sroie-299,evidence,no_cardinality,0,0,0,0
receipt,sroie-299,evidence,no_duplicate_cardinality,0,0,0,0
receipt,sroie-299,evidence,raw,0,0,0,0
receipt,sroie-298,evidence,full,0,0,0,0
receipt,sroie-298,evidence,no_duplicate,0,0,0,0
receipt,sroie-298,evidence,no_head,0,0,0,0
receipt,sroie-298,evidence,no_relation,0,0,0,0
receipt,sroie-298,evidence,no_support,0,0,0,0
receipt,sroie-298,evidence,no_cardinality,0,0,0,0
receipt,sroie-298,evidence,no_duplicate_cardinality,0,0,0,0
receipt,sroie-298,evidence,raw,0,0,0,0
receipt,sroie-248,evidence,full,0,0,0,0
receipt,sroie-248,evidence,no_duplicate,0,0,0,0
receipt,sroie-248,evidence,no_head,0,0,0,0
receipt,sroie-248,evidence,no_relation,0,0,0,0
receipt,sroie-248,evidence,no_support,0,0,0,0
receipt,sroie-248,evidence,no_cardinality,0,0,0,0
receipt,sroie-248,evidence,no_duplicate_cardinality,0,0,0,0
receipt,sroie-248,evidence,raw,0,0,0,0
receipt,sroie-278,evidence,full,0,0,0,0
receipt,sroie-278,evidence,no_duplicate,0,0,0,0
receipt,sroie-278,evidence,no_head,0,0,0,0
receipt,sroie-278,evidence,no_relation,0,0,0,0
receipt,sroie-278,evidence,no_support,0,0,0,0
receipt,sroie-278,evidence,no_cardinality,0,0,0,0
receipt,sroie-278,evidence,no_duplicate_cardinality,0,0,0,0
receipt,sroie-278,evidence,raw,0,0,0,0
receipt,sroie-611,evidence,full,0,0,0,0
receipt,sroie-611,evidence,no_duplicate,0,0,0,0
receipt,sroie-611,evidence,no_head,0,0,0,0
receipt,sroie-611,evidence,no_relation,0,0,0,0
receipt,sroie-611,evidence,no_support,0,0,0,0
receipt,sroie-611,evidence,no_cardinality,0,0,0,0
receipt,sroie-611,evidence,no_duplicate_cardinality,0,0,0,0
receipt,sroie-611,evidence,raw,0,0,0,0
receipt,sroie-575,simple,full,0,0,0,0
receipt,sroie-575,simple,no_duplicate,0,0,0,0
receipt,sroie-575,simple,no_head,0,0,0,0
receipt,sroie-575,simple,no_relation,0,0,0,0
receipt,sroie-575,simple,no_support,0,0,0,0
receipt,sroie-575,simple,no_cardinality,0,0,0,0
receipt,sroie-575,simple,no_duplicate_cardinality,0,0,0,0
receipt,sroie-575,simple,raw,0,0,0,0
receipt,sroie-380,simple,full,0,0,0,0
receipt,sroie-380,simple,no_duplicate,0,0,0,0
receipt,sroie-380,simple,no_head,0,0,0,0
receipt,sroie-380,simple,no_relation,0,0,0,0
receipt,sroie-380,simple,no_support,0,0,0,0
receipt,sroie-380,simple,no_cardinality,0,0,0,0
receipt,sroie-380,simple,no_duplicate_cardinality,0,0,0,0
receipt,sroie-380,simple,raw,0,0,0,0
receipt,sroie-068,evidence,full,0,0,0,0
receipt,sroie-068,evidence,no_duplicate,0,0,0,0
receipt,sroie-068,evidence,no_head,0,0,0,0
receipt,sroie-068,evidence,no_relation,0,0,0,0
receipt,sroie-068,evidence,no_support,0,0,0,0
receipt,sroie-068,evidence,no_cardinality,0,0,0,0
receipt,sroie-068,evidence,no_duplicate_cardinality,0,0,0,0
receipt,sroie-068,evidence,raw,0,0,0,0
receipt,sroie-410,simple,full,0,0,0,0
receipt,sroie-410,simple,no_duplicate,0,0,0,0
receipt,sroie-410,simple,no_head,0,0,0,0
receipt,sroie-410,simple,no_relation,0,0,0,0
receipt,sroie-410,simple,no_support,0,0,0,0
receipt,sroie-410,simple,no_cardinality,0,0,0,0
receipt,sroie-410,simple,no_duplicate_cardinality,0,0,0,0
receipt,sroie-410,simple,raw,0,0,0,0
receipt,sroie-504,simple,full,0,0,0,0
receipt,sroie-504,simple,no_duplicate,0,0,0,0
receipt,sroie-504,simple,no_head,0,0,0,0
receipt,sroie-504,simple,no_relation,0,0,0,0
receipt,sroie-504,simple,no_support,0,0,0,0
receipt,sroie-504,simple,no_cardinality,0,0,0,0
receipt,sroie-504,simple,no_duplicate_cardinality,0,0,0,0
receipt,sroie-504,simple,raw,0,0,0,0
receipt,sroie-410,evidence,full,0,0,0,0
receipt,sroie-410,evidence,no_duplicate,0,0,0,0
receipt,sroie-410,evidence,no_head,0,0,0,0
receipt,sroie-410,evidence,no_relation,0,0,0,0
receipt,sroie-410,evidence,no_support,0,0,0,0
receipt,sroie-410,evidence,no_cardinality,0,0,0,0
receipt,sroie-410,evidence,no_duplicate_cardinality,0,0,0,0
receipt,sroie-410,evidence,raw,0,0,0,0
receipt,sroie-172,shacl,full,0,0,0,0
receipt,sroie-172,shacl,no_duplicate,0,0,0,0
receipt,sroie-172,shacl,no_head,0,0,0,0
receipt,sroie-172,shacl,no_relation,0,0,0,0
receipt,sroie-172,shacl,no_support,0,0,0,0
receipt,sroie-172,shacl,no_cardinality,0,0,0,0
receipt,sroie-172,shacl,no_duplicate_cardinality,0,0,0,0
receipt,sroie-172,shacl,raw,0,0,0,0
receipt,sroie-128,evidence,full,0,0,0,0
receipt,sroie-128,evidence,no_duplicate,0,0,0,0
receipt,sroie-128,evidence,no_head,0,0,0,0
receipt,sroie-128,evidence,no_relation,0,0,0,0
receipt,sroie-128,evidence,no_support,0,0,0,0
receipt,sroie-128,evidence,no_cardinality,0,0,0,0
receipt,sroie-128,evidence,no_duplicate_cardinality,0,0,0,0
receipt,sroie-128,evidence,raw,0,0,0,0
receipt,sroie-287,simple,full,0,0,0,0
receipt,sroie-287,simple,no_duplicate,0,0,0,0
receipt,sroie-287,simple,no_head,0,0,0,0
receipt,sroie-287,simple,no_relation,0,0,0,0
receipt,sroie-287,simple,no_support,0,0,0,0
receipt,sroie-287,simple,no_cardinality,0,0,0,0
receipt,sroie-287,simple,no_duplicate_cardinality,0,0,0,0
receipt,sroie-287,simple,raw,0,0,0,0
receipt,sroie-600,shacl,full,0,0,0,0
receipt,sroie-600,shacl,no_duplicate,0,0,0,0
receipt,sroie-600,shacl,no_head,0,0,0,0
receipt,sroie-600,shacl,no_relation,0,0,0,0
receipt,sroie-600,shacl,no_support,0,0,0,0
receipt,sroie-600,shacl,no_cardinality,0,0,0,0
receipt,sroie-600,shacl,no_duplicate_cardinality,0,0,0,0
receipt,sroie-600,shacl,raw,0,0,0,0
receipt,sroie-575,shacl,full,0,0,0,0
